timestamp,accX,accY,accZ,step
1527721,49,3,229,0
1527732,51,4,227,0
1527743,51,2,226,0
1527753,49,4,231,0
1527764,50,2,229,0
1527775,50,3,229,0
1527785,49,2,226,0
1527796,51,2,228,0
1527807,50,6,228,0
1527818,51,6,226,0
1527829,50,6,229,0
1527840,50,5,228,0
1527851,49,4,227,0
1527862,51,4,227,0
1527873,50,5,227,0
1527884,50,5,227,0
1527895,49,6,228,0
1527906,50,4,229,0
1527917,47,3,229,0
1527928,44,2,227,0
1527939,41,1,226,0
1527950,40,2,229,0
1527961,39,2,230,0
1527972,40,1,233,0
1527983,43,2,232,0
1527994,45,4,230,0
1528005,46,4,229,0
1528017,49,1,225,0
1528028,51,1,226,0
1528038,52,2,225,0
1528049,52,2,226,0
1528060,52,1,226,0
1528071,50,1,225,0
1528082,48,1,226,0
1528093,47,1,226,0
1528104,47,1,227,0
1528115,45,2,229,0
1528126,45,1,229,0
1528137,45,2,229,0
1528149,45,3,229,0
1528160,48,4,230,0
1528171,50,1,226,0
1528182,49,1,224,0
1528193,49,1,226,0
1528204,49,2,227,0
1528215,49,2,227,0
1528226,48,2,229,0
1528237,50,2,227,0
1528248,50,1,226,0
1528259,50,1,226,0
1528270,49,1,225,0
1528281,47,1,226,0
1528293,46,2,228,0
1528303,45,3,228,0
1528314,44,1,229,0
1528325,44,3,229,0
1528336,43,1,228,0
1528347,42,0,228,0
1528358,40,1,228,0
1528369,40,1,229,0
1528380,38,1,228,0
1528392,36,1,228,0
1528403,35,1,226,0
1528413,34,1,226,0
1528424,34,1,228,0
1528435,37,-1,230,0
1528446,40,0,232,0
1528457,40,1,233,0
1528468,44,1,235,0
1528479,45,1,230,0
1528491,47,2,229,0
1528501,47,-2,225,0
1528512,48,-2,229,0
1528523,48,-3,230,0
1528534,50,-2,230,0
1528545,49,-1,231,0
1528556,48,5,227,0
1528567,46,12,226,0
1528578,47,11,226,0
1528589,48,7,229,0
1528600,47,7,235,0
1528611,49,8,235,0
1528622,47,9,233,0
1528633,45,10,231,0
1528644,45,12,228,0
1528655,42,8,229,0
1528666,45,6,230,0
1528678,45,8,227,0
1528688,45,6,225,0
1528699,47,7,223,0
1528710,47,8,223,0
1528721,49,7,225,0
1528732,50,7,224,0
1528743,51,8,224,0
1528754,52,6,226,0
1528765,57,5,227,0
1528776,57,7,226,0
1528787,56,7,227,0
1528798,56,4,226,0
1528809,51,8,225,0
1528820,48,9,225,0
1528831,45,11,226,0
1528842,40,11,229,0
1528853,40,11,230,0
1528864,39,11,230,0
1528875,38,11,230,0
1528886,36,11,228,0
1528897,35,6,227,0
1528908,33,6,227,0
1528919,31,6,227,0
1528930,30,2,227,0
1528941,29,3,230,0
1528952,30,7,230,0
1528963,31,5,230,0
1528975,33,2,232,0
1528986,35,4,233,0
1528996,37,2,234,0
1529007,39,0,231,0
1529018,39,0,228,0
1529029,37,0,227,0
1529040,34,2,226,0
1529051,33,4,227,0
1529062,32,3,227,0
1529073,31,4,230,0
1529084,32,4,230,0
1529095,34,5,230,0
1529106,34,2,230,0
1529117,35,5,228,0
1529128,35,5,229,0
1529139,35,4,228,0
1529150,34,2,230,0
1529161,37,3,230,0
1529172,34,5,230,0
1529183,35,4,230,0
1529194,33,5,231,0
1529205,29,6,231,0
1529217,28,6,231,0
1529227,27,6,230,0
1529238,28,3,230,0
1529249,26,5,229,0
1529260,26,4,229,0
1529271,28,3,230,0
1529282,29,4,230,0
1529293,30,4,231,0
1529304,30,2,232,0
1529315,31,2,231,0
1529326,29,4,230,0
1529337,29,5,231,0
1529348,28,5,232,0
1529359,25,3,231,0
1529370,23,2,231,0
1529381,26,2,229,0
1529393,27,1,230,0
1529403,29,2,228,0
1529414,30,3,230,0
1529425,33,2,228,0
1529436,34,0,228,0
1529447,38,-2,227,0
1529458,38,0,226,0
1529469,37,0,227,0
1529480,34,1,228,0
1529492,33,1,228,0
1529503,25,2,228,0
1529513,22,2,229,0
1529524,21,1,228,0
1529535,20,1,230,0
1529546,20,2,230,0
1529557,22,1,229,0
1529568,23,1,231,0
1529579,23,1,231,0
1529591,22,4,230,0
1529601,22,4,232,0
1529612,21,1,233,0
1529623,22,1,231,0
1529634,23,1,229,0
1529645,23,-1,228,0
1529656,25,-3,229,0
1529667,26,0,230,0
1529678,29,1,231,0
1529689,31,1,233,0
1529700,34,0,232,0
1529711,36,1,230,0
1529722,37,2,232,0
1529733,34,0,227,0
1529744,31,0,227,0
1529754,27,-1,227,0
1529764,24,0,227,0
1529774,21,4,228,0
1529784,17,8,230,0
1529794,15,8,232,0
1529805,12,6,232,0
1529817,11,3,232,0
1529827,11,2,228,0
1529838,8,1,230,0
1529849,8,2,230,0
1529860,7,4,233,0
1529871,7,8,230,0
1529882,10,7,230,0
1529893,12,5,229,0
1529904,14,3,231,0
1529916,8,7,231,0
1529926,4,8,230,0
1529937,3,10,229,0
1529948,5,9,225,0
1529959,7,5,226,0
1529971,11,6,226,0
1529981,16,6,224,0
1529993,19,4,227,0
1530003,23,7,227,0
1530014,26,8,227,0
1530025,26,10,230,0
1530036,26,9,229,0
1530047,23,7,230,0
1530058,19,8,230,0
1530069,15,9,229,0
1530080,8,10,229,0
1530092,5,12,230,0
1530102,2,14,229,0
1530113,2,13,229,0
1530124,0,13,226,0
1530135,0,14,227,0
1530146,-2,13,226,0
1530157,-4,13,226,0
1530168,-5,15,229,0
1530179,-7,13,230,0
1530191,-7,13,228,0
1530201,-5,13,225,0
1530212,-2,13,225,0
1530223,0,16,226,0
1530234,1,14,227,0
1530245,5,12,221,0
1530256,3,14,223,0
1530267,2,14,222,0
1530278,1,13,222,0
1530289,1,14,226,0
