timestamp,accX,accY,accZ,step
946905,31,-16,226,0
946916,30,-14,228,0
946926,30,-15,229,0
946936,33,-18,225,0
946948,31,-15,225,0
946958,35,-11,232,0
946969,30,-11,228,0
946979,30,-16,227,0
946991,28,-15,226,0
947001,29,-11,230,0
947012,29,-10,234,0
947022,28,-12,231,0
947032,30,-15,228,0
947043,29,-11,230,0
947054,28,-12,228,0
947065,28,-13,230,0
947075,27,-9,234,0
947085,28,-12,231,0
947096,28,-15,231,0
947107,31,-13,232,0
947118,31,-13,229,0
947128,34,-12,230,0
947139,37,-13,230,0
947149,38,-11,230,0
947160,40,-12,228,0
947171,41,-12,227,0
947181,40,-12,228,0
947193,39,-13,227,0
947203,38,-13,228,0
947214,37,-14,229,0
947225,37,-14,228,0
947236,38,-13,228,0
947248,37,-13,226,0
947258,37,-12,227,0
947269,39,-14,229,0
947280,38,-13,227,0
947292,37,-14,229,0
947303,37,-14,228,0
947313,34,-13,228,0
947324,33,-12,228,0
947335,32,-11,230,0
947347,29,-13,229,0
947357,28,-14,229,0
947368,28,-13,230,0
947379,27,-14,229,0
947391,26,-14,229,0
947401,27,-14,229,0
947412,25,-12,229,0
947423,25,-13,229,0
947434,23,-12,228,0
947445,23,-12,230,0
947456,24,-12,228,0
947467,25,-11,229,0
947478,25,-11,230,0
947489,26,-11,230,0
947500,26,-11,231,0
947511,25,-11,230,0
947522,25,-12,227,0
947533,27,-11,228,0
947544,29,-10,228,0
947555,31,-12,232,0
947566,33,-12,232,0
947578,34,-11,229,0
947588,36,-12,230,0
947599,38,-12,228,0
947610,38,-11,228,0
947621,37,-13,227,0
947632,39,-13,226,0
947643,39,-11,227,0
947655,41,-11,229,0
947665,41,-11,229,0
947676,41,-13,229,0
947687,41,-13,227,0
947698,41,-13,228,0
947709,42,-13,226,0
947720,43,-10,228,0
947731,42,-10,228,0
947742,41,-12,228,0
947753,42,-12,229,0
947764,40,-13,227,0
947775,40,-11,227,0
947786,40,-12,228,0
947797,40,-11,230,0
947808,42,-11,230,0
947819,44,-11,232,0
947830,45,-11,231,0
947841,45,-11,228,0
947853,44,-10,228,0
947863,43,-10,228,0
947874,42,-10,229,0
947885,42,-11,227,0
947896,40,-12,228,0
947907,39,-11,229,0
947918,39,-11,227,0
947929,37,-10,227,0
947940,37,-9,227,0
947951,36,-8,226,0
947962,35,-9,226,0
947973,35,-10,229,0
947984,34,-8,226,0
947995,34,-9,226,0
948006,29,-8,228,0
948017,27,-7,230,0
948028,25,-6,232,0
948039,25,-6,234,0
948050,23,-7,235,0
948061,23,-8,234,0
948072,22,-9,231,0
948083,22,-10,229,0
948094,23,-9,227,0
948105,22,-10,227,0
948116,23,-11,226,0
948127,25,-11,227,0
948138,24,-10,229,0
948149,25,-10,230,0
948160,24,-9,233,0
948171,23,-8,232,0
948182,22,-7,230,0
948193,22,-8,231,0
948204,24,-8,228,0
948215,23,-8,230,0
948226,25,-8,229,0
948237,26,-8,228,0
948248,26,-8,229,0
948259,27,-8,229,0
948270,28,-6,232,0
948281,30,-8,230,0
948293,31,-9,231,0
948303,30,-7,228,0
948314,31,-7,226,0
948325,31,-5,225,0
948336,29,-4,225,0
948348,30,-3,227,0
948358,30,-6,227,0
948369,31,-6,229,0
948380,32,-4,230,0
948392,32,-5,229,0
948402,30,-6,231,0
948413,27,-4,230,0
948424,26,-2,229,0
948435,26,-5,228,0
948446,25,-5,229,0
948457,23,-6,229,0
948468,21,-7,232,0
948479,23,-3,232,0
948491,23,-1,229,0
948501,22,-6,231,0
948512,23,-5,229,0
948523,26,-3,228,0
948534,29,-2,229,0
948545,32,-9,229,0
948556,32,-12,228,0
948567,34,-11,229,0
948578,34,-7,228,0
948589,33,-2,225,0
948600,32,-4,227,0
948611,29,-2,227,0
948622,27,-4,228,0
948633,25,-2,227,0
948644,21,-3,224,0
948655,20,-9,230,0
948666,22,-7,229,0
948678,22,-9,230,0
948688,22,-9,227,0
948699,22,-7,227,0
948710,24,-7,227,0
948721,24,-6,225,0
948732,25,-10,226,0
948743,25,-5,227,0
948754,25,0,229,0
948765,26,-1,230,0
948776,27,1,233,0
948787,29,7,232,0
948798,31,4,234,0
948809,32,8,233,0
948820,32,9,231,0
948831,34,8,230,0
948842,34,6,231,0
948853,35,4,228,0
948864,36,4,228,0
948875,40,6,225,0
948886,41,6,224,0
948897,44,7,224,0
948908,42,8,225,0
948919,40,8,226,0
948930,38,12,229,0
948941,35,11,233,0
948952,32,11,232,0
948963,31,11,231,0
948974,30,11,230,0
948985,28,9,229,0
948996,25,8,231,0
949007,24,8,230,0
949018,23,8,228,0
949029,20,8,227,0
949040,17,8,226,0
949051,14,9,225,0
949062,12,10,227,0
949073,10,11,229,0
949084,11,10,230,0
949095,9,9,231,0
949106,8,5,230,0
949117,10,5,224,0
949128,10,7,225,0
949139,10,8,227,0
949150,11,9,227,0
949161,10,5,228,0
949172,8,5,227,0
949183,5,4,227,0
949194,2,4,227,0
949205,-1,4,226,0
949216,-2,5,228,0
949227,-1,9,228,0
949238,-2,10,227,0
949249,0,11,229,0
949260,0,11,230,0
949271,2,11,232,0
949282,6,15,231,0
949293,7,16,231,0
949304,8,19,228,0
949315,3,23,226,0
949326,3,24,231,0
949337,2,29,231,0
949348,3,29,229,0
949359,2,31,227,0
949370,-1,32,228,0
949381,-7,34,232,0
949393,-8,42,233,0
949404,1,54,231,1
949414,3,55,250,0
949425,-5,35,277,0
949437,-10,31,284,0
949448,-20,30,272,0
949458,-19,28,267,0
949469,-4,47,274,0
949480,7,41,287,0
949492,28,8,306,0
949502,41,9,303,0
949513,64,20,294,0
949524,85,28,283,0
949535,100,27,268,0
949546,108,22,249,0
949557,117,18,226,0
949568,123,9,204,0
949579,124,-2,183,0
949591,124,-17,168,0
949601,124,-27,157,0
949612,120,-29,152,0
949623,116,-22,156,0
949634,106,-15,169,0
949645,97,-14,186,0
949656,72,-7,197,0
949667,56,-6,207,0
949678,42,-5,231,0
949689,33,0,253,0
949700,26,7,260,0
949711,20,10,263,0
949722,19,7,260,0
949733,22,3,254,0
949744,27,0,245,0
949756,35,-8,233,0
949766,42,-11,223,0
949777,45,-16,214,0
949788,47,-15,213,0
949799,48,-5,210,0
949810,47,3,212,0
949821,33,8,225,0
949832,27,9,224,0
949843,24,5,220,0
949854,23,2,211,0
949865,22,1,204,0
949876,20,-1,203,0
949887,17,0,202,0
949898,13,-3,200,0
949909,9,-3,198,0
949920,7,-4,196,0
949931,4,-3,197,0
949942,2,-4,196,0
949953,0,-4,197,0
949964,-5,-5,202,0
949975,-8,-2,207,0
949986,-20,0,217,0
949997,-21,-2,224,0
950008,-19,-1,229,0
950019,-21,2,229,0
950030,-24,7,228,0
950041,-31,5,229,0
950052,-36,1,241,0
950063,-31,4,263,0
950074,-38,12,266,0
950086,-40,-10,276,1
950096,-31,-28,285,0
950107,-7,-33,292,0
950118,39,-31,317,0
950129,76,-15,350,0
950140,101,9,370,0
950151,151,6,417,0
950162,144,25,410,0
950173,100,3,348,0
950184,57,-10,269,0
950195,22,-27,187,0
950206,-1,-59,142,0
950217,-19,-69,127,0
950229,1,-54,130,0
950240,24,-56,141,0
950251,40,-30,151,0
950262,57,-18,163,0
950273,60,-5,179,0
950284,66,-1,191,0
950295,67,1,196,0
950306,64,5,222,0
950318,68,3,220,0
950329,77,1,209,0
950341,81,-5,203,0
950351,83,-10,199,0
950362,89,-7,202,0
950373,83,-7,202,0
950384,70,-12,201,0
950395,63,-5,200,0
950406,57,-4,205,0
950417,47,0,215,0
950428,38,0,220,0
950439,30,3,221,0
950450,23,4,217,0
950462,17,1,219,0
950472,12,0,218,0
950483,4,-3,214,0
950494,-1,-5,209,0
950505,-4,-1,209,0
950516,-7,1,211,0
950528,-3,-1,212,0
950538,1,1,211,0
950549,0,5,216,0
950560,3,4,221,0
950571,5,8,226,0
950582,5,8,228,0
950593,6,9,228,0
950604,4,11,228,0
950615,1,12,229,0
950626,0,14,240,0
950637,3,6,232,0
950648,10,1,228,0
950659,12,0,223,0
950670,15,-7,215,0
950681,20,-15,207,0
950693,23,-16,205,0
950703,19,-8,210,0
950714,10,-1,214,0
950725,2,4,220,0
950736,-7,13,227,0
950748,-22,18,235,0
950759,-31,25,238,1
950769,-17,30,227,0
950780,-11,4,256,0
950792,-9,-58,261,0
950802,-23,-36,268,0
950813,-32,-22,295,0
950824,-21,-20,322,0
950835,7,-19,335,0
950846,37,-9,344,0
950857,72,10,348,0
950868,107,20,334,0
950879,135,30,310,0
950891,156,27,274,0
950901,165,19,236,0
950912,169,6,199,0
950923,157,0,169,0
950934,140,-6,145,0
950945,116,-10,137,0
950956,61,-24,156,0
950967,28,-25,184,0
950978,-1,-25,211,0
950989,-22,-14,228,0
951000,-40,8,253,0
951011,-38,6,273,0
951022,-24,5,274,0
951033,-4,3,269,0
951044,5,0,254,0
951055,14,-2,239,0
951066,25,-2,233,0
951078,32,-1,225,0
951088,40,-1,220,0
951099,49,-2,214,0
951110,51,-4,211,0
951121,48,-5,212,0
951132,46,-5,214,0
951143,41,-2,213,0
951154,37,-4,207,0
951165,33,-1,208,0
951176,29,-1,209,0
951187,26,-2,207,0
951198,23,-3,207,0
951209,24,-3,207,0
951220,23,-7,202,0
951231,28,-11,196,0
951242,30,-15,192,0
951253,31,-14,194,0
951264,34,-16,198,0
951275,35,-16,199,0
951286,33,-18,199,0
951298,32,-17,206,0
951309,30,-12,211,0
951320,27,-3,217,0
951331,21,1,224,0
951342,13,0,229,0
951353,7,-5,237,0
951364,4,-14,246,0
951375,6,-21,249,0
951386,12,-28,247,0
951397,14,-31,239,0
951408,11,-32,243,0
951419,9,-38,255,0
951430,6,-46,270,0
951442,3,-51,280,1
951453,24,-73,303,0
951463,72,-19,336,0
951474,38,71,341,0
951485,18,16,314,0
951496,26,-37,276,0
951507,22,-38,255,0
951518,23,-37,238,0
951529,47,-24,283,0
951540,41,-22,288,0
951551,36,-35,268,0
951562,37,-45,241,0
951573,37,-47,209,0
951584,33,-47,183,0
951595,37,-35,164,0
951606,39,-16,164,0
951617,31,-1,173,0
951628,31,1,182,0
951639,36,6,187,0
951650,38,15,192,0
951661,48,25,203,0
951673,56,27,212,0
951683,63,18,223,0
951694,66,17,221,0
951705,57,9,219,0
951716,51,4,216,0
951728,57,3,220,0
951738,65,1,215,0
951749,67,-4,205,0
951760,54,-15,206,0
951771,41,-11,211,0
951782,30,-6,216,0
951793,23,0,218,0
951804,29,-1,226,0
951815,26,1,229,0
951826,21,1,232,0
951837,25,0,235,0
951848,30,0,233,0
951859,29,-4,222,0
951870,29,-6,216,0
