timestamp,accX,accY,accZ,step
240279,36,5,232,0
240291,36,3,228,0
240302,38,5,229,0
240313,25,8,247,0
240323,36,9,233,0
240334,35,7,227,0
240345,37,2,225,0
240356,36,6,227,0
240366,37,5,228,0
240377,37,5,232,0
240388,36,4,230,0
240399,36,5,229,0
240411,36,4,228,0
240422,36,4,230,0
240433,38,5,231,0
240444,39,3,231,0
240454,37,7,231,0
240465,38,4,231,0
240476,39,3,230,0
240487,39,4,231,0
240498,39,3,230,0
240509,40,3,230,0
240520,41,4,229,0
240531,43,3,228,0
240542,44,4,228,0
240553,45,2,229,0
240564,43,2,228,0
240575,44,2,229,0
240586,43,3,227,0
240597,43,3,229,0
240608,41,3,230,0
240619,39,2,231,0
240630,38,3,228,0
240641,37,3,229,0
240652,36,3,229,0
240663,36,3,229,0
240674,37,2,229,0
240685,38,3,230,0
240696,38,2,231,0
240707,37,2,231,0
240718,37,2,230,0
240729,38,1,229,0
240740,37,3,229,0
240751,36,1,231,0
240762,33,2,231,0
240773,33,3,232,0
240784,35,2,231,0
240795,36,2,228,0
240806,38,2,228,0
240817,39,2,231,0
240828,39,2,229,0
240839,39,2,228,0
240850,39,3,228,0
240861,38,2,225,0
240872,35,2,227,0
240883,36,4,228,0
240894,34,4,231,0
240905,33,5,233,0
240916,34,5,234,0
240927,33,2,232,0
240938,34,3,231,0
240949,34,4,230,0
240960,37,5,228,0
240971,37,6,229,0
240982,38,5,228,0
240993,39,5,228,0
241004,41,4,229,0
241015,43,5,231,0
241026,42,4,232,0
241037,43,3,232,0
241048,44,4,231,0
241059,44,3,229,0
241070,44,3,227,0
241081,44,3,227,0
241092,43,4,227,0
241103,43,5,227,0
241114,43,4,228,0
241125,43,3,230,0
241136,42,2,229,0
241147,42,3,229,0
241158,43,2,229,0
241169,43,2,227,0
241180,41,1,228,0
241191,39,4,229,0
241202,39,5,231,0
241213,38,4,232,0
241224,39,6,233,0
241235,38,5,233,0
241246,35,4,230,0
241257,36,4,230,0
241268,36,4,231,0
241279,36,3,228,0
241290,36,5,229,0
241301,36,4,229,0
241312,37,4,231,0
241323,38,3,229,0
241334,39,3,229,0
241345,40,3,230,0
241356,40,3,229,0
241367,40,2,231,0
241378,40,3,231,0
241389,41,3,229,0
241400,42,3,228,0
241411,40,2,227,0
241422,40,3,229,0
241433,39,2,232,0
241444,38,2,234,0
241455,37,2,235,0
241466,39,2,232,0
241477,38,2,234,0
241488,40,2,232,0
241499,41,3,229,0
241510,40,3,227,0
241521,40,1,224,0
241532,40,1,224,0
241544,39,3,225,0
241554,40,3,229,0
241565,38,3,230,0
241576,36,4,231,0
241587,35,2,230,0
241598,34,3,230,0
241609,35,4,230,0
241620,34,4,231,0
241632,33,4,230,0
241643,33,4,231,0
241654,33,4,231,0
241665,32,5,231,0
241676,32,5,230,0
241687,31,6,230,0
241698,32,6,229,0
241709,33,5,232,0
241720,35,5,230,0
241731,33,6,231,0
241742,32,5,231,0
241753,35,6,231,0
241764,33,5,233,0
241775,32,4,232,0
241786,32,5,232,0
241797,33,6,233,0
241808,34,6,231,0
241819,35,5,230,0
241830,35,5,230,0
241841,38,5,227,0
241852,38,6,229,0
241863,40,5,229,0
241874,40,5,228,0
241885,39,4,228,0
241896,37,4,229,0
241907,35,4,230,0
241918,36,4,230,0
241929,36,5,229,0
241940,34,5,231,0
241951,33,6,229,0
241962,33,7,228,0
241973,34,6,230,0
241984,35,7,230,0
241995,34,7,233,0
242006,34,6,233,0
242017,33,7,232,0
242028,34,8,230,0
242039,35,7,230,0
242050,35,8,232,0
242061,35,7,230,0
242072,36,7,229,0
242083,36,6,227,0
242094,37,5,227,0
242105,38,6,229,0
242116,38,7,229,0
242127,36,7,229,0
242138,37,6,230,0
242150,37,7,231,0
242160,38,6,229,0
242171,39,8,229,0
242182,39,8,228,0
242193,37,7,231,0
242204,37,7,229,0
242215,35,7,230,0
242226,36,8,228,0
242237,35,5,228,0
242248,35,6,227,0
242259,36,6,228,0
242270,36,8,231,0
242281,37,6,232,0
242292,37,6,232,0
242303,37,8,231,0
242314,38,7,228,0
242325,41,6,229,0
242336,41,7,229,0
242347,42,8,229,0
242358,40,7,229,0
242369,41,6,229,0
242380,43,6,231,0
242391,43,8,231,0
242402,43,5,231,0
242413,43,4,231,0
242424,44,6,230,0
242435,45,7,229,0
242446,46,8,230,0
242457,46,9,231,0
242468,42,8,231,0
242479,39,8,233,0
242490,37,10,233,0
242502,38,11,231,0
242513,39,10,231,0
242524,38,11,229,0
242535,44,9,229,0
242546,46,11,228,0
242557,49,10,228,0
242568,52,9,227,0
242579,54,6,224,0
242590,57,6,225,0
242601,56,7,226,0
242612,57,6,228,0
242623,58,7,229,0
242634,60,6,227,0
242645,62,6,227,0
242656,66,5,229,0
242667,69,4,229,0
242678,73,3,227,0
242689,79,1,226,0
242700,82,3,225,0
242711,81,2,225,0
242722,75,6,227,0
242733,70,6,230,0
242744,72,1,234,0
242755,75,1,231,0
242766,80,0,228,0
242777,85,0,222,0
242788,89,-1,220,0
242799,97,-2,218,0
242810,98,0,219,0
242821,94,1,217,0
242832,85,2,217,0
242843,77,1,215,0
242854,75,7,222,0
242865,70,6,223,0
242876,67,6,218,0
242887,61,12,215,0
242898,46,12,208,0
242909,42,12,211,0
242920,36,19,212,0
242932,34,11,214,0
242943,32,6,232,0
242954,23,1,249,0
242965,13,14,250,0
242976,12,27,246,0
242987,2,20,249,0
242998,0,16,256,0
243009,22,5,259,0
243020,32,-4,249,0
243031,37,-11,239,0
243042,44,-7,243,0
243053,49,0,247,0
243064,52,6,251,0
243075,51,12,252,0
243086,46,15,247,0
243097,44,13,246,0
243108,49,7,239,0
243119,56,0,229,0
243131,63,-1,221,0
243142,69,-1,214,0
243153,75,-1,206,0
243164,76,-4,204,0
243175,74,-5,205,0
243186,73,-4,209,0
243197,72,-2,214,0
243208,73,1,223,0
243219,76,3,228,0
243230,80,4,230,0
243241,82,3,230,0
243252,81,3,226,0
243263,80,2,224,0
243274,80,0,218,0
243285,81,-2,218,0
243296,84,-3,216,0
243307,85,-2,215,0
243318,86,0,214,0
243329,90,0,217,0
243340,91,0,217,0
243351,93,-1,216,0
243362,92,-2,215,0
243373,91,-4,211,0
243384,91,-3,208,0
243395,92,-2,206,0
243406,91,-3,207,0
243417,92,-3,208,0
243428,92,-1,212,0
243439,90,1,216,0
243450,89,1,221,0
243461,90,1,224,0
243472,91,0,226,0
243483,86,-1,225,0
243494,84,1,222,0
243505,82,0,222,0
243516,82,-1,221,0
243527,83,0,217,0
243538,83,-1,213,0
243549,83,0,213,0
243560,84,0,212,0
243571,84,1,216,0
243582,83,0,221,0
243593,84,0,224,0
243604,85,-1,225,0
243615,83,-2,225,0
243626,81,1,221,0
243637,79,1,220,0
243648,76,3,221,0
243659,78,1,221,0
243670,77,1,223,0
243681,74,1,222,0
243692,71,3,223,0
243703,69,5,225,0
243714,67,5,224,0
243725,68,5,226,0
243736,69,5,223,0
243747,67,7,225,0
243758,63,8,224,0
243769,59,6,229,0
243780,63,4,228,0
243791,64,4,226,0
243802,62,4,225,0
243813,64,6,226,0
243824,64,8,226,0
243835,65,10,226,0
243846,66,10,227,0
243858,66,12,228,0
243869,66,10,226,0
243880,64,9,227,0
243891,63,9,225,0
243902,62,9,223,0
243913,62,9,223,0
243924,61,9,223,0
243935,60,11,225,0
243946,59,11,225,0
243957,63,11,226,0
243968,64,8,224,0
243979,64,9,223,0
243990,64,11,225,0
244001,64,11,225,0
244013,64,12,228,0
244024,63,12,227,0
244035,62,12,226,0
244046,62,11,224,0
244057,63,11,222,0
244068,64,11,223,0
244079,66,11,224,0
244090,67,10,224,0
244101,65,13,225,0
244112,63,15,227,0
244123,63,15,227,0
244134,62,14,224,0
244145,63,12,223,0
244156,63,12,224,0
244167,65,12,223,0
244178,67,9,224,0
244189,70,9,226,0
244200,72,7,224,0
244211,74,9,225,0
244222,73,9,224,0
244233,72,11,227,0
244244,74,10,228,0
244255,75,11,230,0
244266,72,11,229,0
244277,67,9,226,0
244288,65,11,224,0
244299,62,13,225,0
244310,58,16,228,0
244321,58,19,229,0
244332,59,16,227,0
244343,58,15,225,0
244354,58,15,222,0
244365,60,15,221,0
244376,60,18,222,0
244387,61,17,223,0
244398,61,16,225,0
244409,58,16,226,0
244420,55,16,229,0
244431,52,18,231,0
244442,48,17,227,0
244453,50,14,225,0
244464,52,13,225,0
244475,54,13,223,0
244486,55,12,223,0
244497,57,11,224,0
244508,63,12,225,0
244519,69,14,228,0
244530,73,16,230,0
244541,75,16,231,0
244552,76,15,228,0
244563,73,16,227,0
244574,67,16,223,0
244585,63,14,219,0
244596,63,14,222,0
244607,65,14,222,0
244618,64,15,225,0
244629,62,15,228,0
244640,61,17,233,0
244651,60,19,233,0
244662,57,19,230,0
244673,56,17,225,0
244684,54,17,219,0
244695,55,16,216,0
244706,55,16,218,0
244717,57,17,220,0
244728,61,14,225,0
244739,65,14,226,0
244750,64,13,227,0
244761,67,15,228,0
244772,68,21,231,0
244783,66,21,228,0
244794,64,17,226,0
244805,63,15,223,0
244816,65,15,222,0
244827,65,15,221,0
244838,67,14,221,0
244849,69,14,224,0
244860,69,17,228,0
244871,65,20,228,0
244882,63,24,231,0
244893,62,26,231,0
244904,61,24,229,0
244915,61,22,223,0
244926,58,19,218,0
244937,58,17,218,0
244948,59,16,221,0
244959,62,16,224,0
244970,65,15,224,0
244981,67,15,228,0
244992,69,13,229,0
245003,68,17,231,0
245014,67,20,231,0
245025,64,22,231,0
245036,63,23,230,0
245047,62,23,227,0
245058,61,19,222,0
245069,60,16,220,0
245080,60,17,222,0
245091,60,17,222,0
245102,62,19,225,0
245113,62,17,224,0
245124,63,17,225,0
245135,67,14,224,0
245146,68,15,227,0
245157,66,17,232,0
245169,63,22,235,0
245180,59,23,236,0
245191,58,25,232,0
245202,56,24,229,0
245213,57,23,226,0
245224,57,21,224,0
245235,56,22,222,0
245246,55,16,215,0
245257,56,14,215,0
245269,59,13,216,0
245280,62,14,221,0
245291,65,15,226,0
245302,66,18,229,0
245313,64,21,233,0
245324,64,22,234,0
245335,64,24,233,0
245346,63,22,230,0
245357,63,19,225,0
245368,62,16,221,0
245379,62,13,217,0
245390,67,5,215,0
245401,67,5,220,0
245412,67,5,224,0
245423,71,7,226,0
245434,74,9,228,0
245445,74,14,235,0
245456,72,18,239,0
245467,73,21,238,0
245478,75,22,235,0
245489,64,22,230,0
245500,63,20,224,0
245511,60,18,217,0
245522,57,17,215,0
245533,59,14,214,0
245544,65,9,212,0
245555,86,1,212,0
245566,92,1,214,0
245577,94,4,219,0
245588,90,8,224,0
245599,79,15,229,0
245610,79,16,235,0
245621,81,17,237,0
245632,82,19,237,0
245643,80,21,234,0
245654,78,22,226,0
245665,77,19,219,0
245676,79,12,214,0
245687,82,3,210,0
245698,81,-3,205,0
245709,83,1,200,0
245720,94,6,208,0
245731,108,2,206,0
245742,116,1,203,0
245753,122,0,204,0
245764,130,-1,207,0
245775,127,1,200,0
245786,111,3,190,0
245797,86,13,175,0
245808,80,22,178,0
245819,85,29,181,0
245830,83,22,169,0
245841,83,19,177,0
245852,85,17,174,0
245863,89,12,166,0
245874,77,22,165,0
245885,56,58,173,0
245896,49,59,179,0
245907,50,43,213,0
245918,58,45,122,0
245929,28,-47,147,0
245940,49,-20,175,0
245951,47,-28,186,0
245962,64,11,205,0
245973,64,31,217,0
245984,81,47,229,0
245995,85,37,225,0
246006,89,16,212,0
246017,87,-5,197,0
246028,83,-21,186,0
246039,71,-37,181,0
246050,70,-25,207,0
246061,66,-13,237,0
246072,69,2,274,0
246083,72,3,296,0
246094,80,-7,287,0
246105,89,-18,275,0
246116,93,-27,266,0
246127,101,-30,259,0
246138,103,-27,254,0
246149,104,-18,257,0
246160,101,-7,260,0
246171,94,-3,259,0
246182,77,-7,250,0
246193,82,-17,242,0
246204,90,-21,245,0
246215,113,-32,234,0
246226,124,-32,235,0
246237,128,-27,247,0
246248,125,-20,263,0
246259,110,-11,274,0
246270,90,-10,269,0
