timestamp,accX,accY,accZ,step
518246,20,2,230,0
518256,19,2,233,0
518267,19,3,232,0
518278,19,2,227,0
518288,19,5,231,0
518300,20,4,231,0
518311,18,1,230,0
518322,22,1,227,0
518332,21,4,230,0
518343,21,3,228,0
518354,24,3,232,0
518365,21,2,231,0
518376,22,3,234,0
518387,20,4,231,0
518398,19,4,228,0
518409,19,2,231,0
518420,17,2,233,0
518431,18,3,232,0
518442,18,3,232,0
518453,20,2,232,0
518464,20,4,232,0
518475,20,4,232,0
518486,18,2,230,0
518497,19,1,228,0
518508,19,2,229,0
518519,20,2,228,0
518530,21,1,230,0
518541,23,0,227,0
518553,23,2,229,0
518563,23,2,229,0
518574,23,4,231,0
518585,22,2,232,0
518596,23,3,230,0
518608,23,3,231,0
518618,22,3,230,0
518629,22,1,230,0
518640,22,2,229,0
518651,21,1,229,0
518662,21,0,230,0
518673,21,0,231,0
518684,20,0,231,0
518695,19,1,230,0
518706,18,1,232,0
518717,18,0,231,0
518728,17,0,233,0
518739,15,0,232,0
518750,14,-1,231,0
518761,16,-1,232,0
518772,17,-1,231,0
518783,16,-1,231,0
518794,15,0,231,0
518805,17,-1,231,0
518816,18,-4,233,0
518828,19,-3,235,0
518838,18,-1,233,0
518849,18,0,234,0
518860,19,-1,233,0
518871,21,-3,229,0
518882,20,-5,228,0
518893,20,-2,227,0
518904,20,0,229,0
518916,21,0,231,0
518926,20,0,232,0
518937,21,0,232,0
518948,23,1,231,0
518959,24,0,229,0
518970,24,-1,228,0
518981,27,-3,227,0
518993,28,-3,228,0
519003,29,-2,228,0
519014,30,-1,228,0
519025,31,-2,228,0
519036,31,-3,229,0
519047,30,-2,230,0
519058,29,-2,230,0
519069,24,-2,230,0
519080,23,-2,232,0
519092,23,-1,231,0
519103,23,-2,232,0
519113,22,-2,231,0
519124,22,-4,228,0
519135,22,-1,228,0
519146,23,-2,227,0
519157,24,-2,228,0
519168,26,0,229,0
519179,27,-1,229,0
519191,29,0,230,0
519201,30,0,230,0
519212,30,-1,231,0
