timestamp,accX,accY,accZ,step
549586,-18,135,187,0
549597,-20,140,189,0
549608,-20,139,189,0
549618,-14,138,190,0
549629,-12,140,188,0
549640,-11,139,189,0
549651,-10,140,188,0
549662,-6,141,191,0
549672,-5,144,192,0
549683,-8,142,191,0
549693,-7,144,192,0
549703,-7,142,192,0
549714,-8,139,192,0
549725,-13,134,190,0
549736,-16,134,188,0
549746,-17,140,189,0
549757,-20,139,189,0
549768,-19,140,190,0
549779,-18,139,189,0
549790,-17,139,189,0
549801,-17,139,192,0
549812,-16,140,191,0
549823,-14,143,191,0
549834,-14,141,191,0
549845,-16,141,191,0
549856,-14,142,191,0
549867,-11,141,193,0
549878,-10,143,195,0
549889,-10,140,196,0
549900,-7,141,196,0
549911,-6,141,194,0
549922,-6,141,192,0
549933,-8,141,191,0
549944,-6,139,190,0
549955,-7,138,192,0
549966,-7,139,194,0
549977,-5,138,191,0
549988,-3,137,193,0
549999,-1,139,190,0
550010,-1,136,189,0
550021,0,139,190,0
550032,3,140,188,0
550043,5,138,188,0
550054,5,142,187,0
550065,4,143,189,0
550076,2,143,190,0
550087,0,142,189,0
550098,-4,141,190,0
550109,-6,139,191,0
550120,-10,141,190,0
550131,-13,141,187,0
550142,-15,142,188,0
550153,-18,143,188,0
550164,-18,145,186,0
550175,-18,143,188,0
550187,-16,143,189,0
550197,-14,142,190,0
550208,-10,142,191,0
550219,-8,143,189,0
550230,-7,142,188,0
550241,-7,142,188,0
550252,-8,142,188,0
550263,-8,142,190,0
550274,-6,142,192,0
550285,-5,140,191,0
550296,-6,140,191,0
550307,-5,142,190,0
550318,-6,142,189,0
550329,-4,143,189,0
550341,-3,144,193,0
550352,-2,146,191,0
550363,-1,143,192,0
550374,0,144,191,0
550385,-2,142,191,0
550396,-5,140,189,0
550407,-6,139,189,0
550418,-8,138,187,0
550429,-8,141,190,0
550440,-9,142,190,0
550451,-9,142,191,0
550462,-9,142,190,0
550473,-10,145,190,0
550484,-9,143,190,0
550495,-9,140,192,0
550506,-11,140,192,0
550517,-11,141,192,0
550528,-12,141,191,0
550539,-12,139,191,0
550550,-12,139,190,0
550561,-13,140,190,0
550572,-13,140,191,0
550583,-14,139,191,0
550594,-15,138,190,0
550605,-15,140,191,0
550616,-13,137,192,0
550628,-14,137,191,0
550639,-15,138,191,0
550650,-16,140,191,0
550661,-15,142,191,0
550672,-14,142,191,0
550683,-12,141,191,0
550694,-11,141,192,0
550705,-11,140,192,0
550716,-10,139,192,0
550727,-11,138,190,0
550738,-12,139,192,0
550749,-12,138,191,0
550760,-14,141,191,0
550771,-14,139,190,0
550782,-14,139,191,0
550793,-15,138,189,0
550804,-15,138,192,0
550816,-16,137,190,0
550826,-19,138,192,0
550837,-18,137,192,0
550848,-19,137,192,0
550859,-20,136,191,0
550870,-19,138,190,0
550881,-20,139,190,0
550892,-19,139,191,0
550903,-20,139,192,0
550914,-19,138,192,0
550925,-18,136,192,0
550936,-20,133,194,0
550947,-17,131,194,0
550958,-17,133,192,0
550969,-18,135,193,0
550980,-12,133,192,0
550991,-12,132,195,0
551002,-11,132,194,0
551013,-11,132,194,0
551025,-13,133,196,0
551036,-15,133,194,0
551047,-17,133,193,0
551058,-22,132,190,0
551069,-24,132,188,0
551080,-29,131,188,0
551091,-32,131,189,0
551102,-32,133,191,0
551113,-32,133,193,0
551124,-31,135,191,0
551135,-30,133,191,0
551146,-31,135,190,0
551157,-31,138,190,0
551168,-29,141,187,0
551179,-32,147,187,0
551190,-32,150,186,0
551201,-33,152,186,0
551212,-30,151,188,0
551223,-29,149,189,0
551234,-28,146,190,0
551245,-27,143,189,0
551256,-28,138,187,0
551267,-30,138,184,0
551278,-28,139,184,0
551289,-27,139,186,0
551300,-31,146,184,0
551311,-34,147,185,0
551322,-30,145,185,0
551333,-28,142,189,0
551344,-28,139,191,0
551355,-33,139,192,0
551366,-36,137,190,0
551377,-39,134,186,0
551388,-44,133,185,0
551399,-50,136,183,0
551411,-50,137,180,0
551421,-50,138,181,0
551432,-52,138,182,0
551443,-54,139,184,0
551454,-50,135,186,0
551465,-48,134,185,0
551476,-46,132,186,0
551487,-46,132,186,0
551498,-46,131,187,0
551509,-46,131,187,0
551520,-44,129,188,0
551531,-45,131,182,0
551542,-48,131,181,0
551553,-52,133,180,0
551564,-58,132,181,0
551575,-60,131,182,0
551586,-61,128,181,0
551597,-63,129,181,0
551608,-61,129,178,0
551619,-58,129,177,0
551630,-52,129,175,0
551641,-50,132,176,0
551652,-50,131,177,0
551663,-55,131,176,0
