timestamp,accX,accY,accZ,step
402816,-30,-51,274,0
402827,-35,-61,262,0
402838,-17,-72,259,0
402849,-1,-73,269,0
402860,0,-70,271,0
402871,-7,-64,289,0
402882,-18,-56,303,0
402893,-32,-49,307,0
402904,-47,-44,306,0
402915,-53,-51,306,0
402926,-43,-66,313,0
402937,-33,-73,326,0
402948,-34,-73,340,0
402959,-41,-74,347,0
402970,-43,-72,348,0
402981,-50,-74,359,0
402992,-58,-73,373,0
403003,-56,-71,377,0
403014,-60,-69,378,0
403025,-55,-78,376,0
403036,-51,-95,381,0
403047,-49,-93,379,0
403058,-55,-79,380,0
403069,-57,-75,371,0
403080,-48,-70,353,0
403091,-41,-68,339,0
403102,-32,-72,325,0
403113,-22,-70,310,0
403124,-22,-68,302,0
403135,-11,-66,297,0
403146,-11,-63,291,0
403157,-8,-62,285,0
403168,-6,-55,276,0
403179,-2,-51,275,0
403190,1,-49,276,0
403201,10,-41,267,0
403212,19,-37,257,0
403223,24,-34,256,0
403234,26,-36,258,0
403245,32,-39,259,0
403256,35,-30,265,0
403267,34,-30,263,0
403278,33,-25,263,0
403289,31,-28,261,0
403300,27,-24,257,0
403311,21,-26,253,0
403322,22,-25,248,0
403333,21,-24,242,0
403344,28,-23,233,0
403355,27,-18,231,0
403366,17,-12,218,0
403377,12,-11,215,0
403388,12,-12,208,0
403399,12,-10,206,0
403410,12,-10,208,0
403421,12,0,218,0
403432,15,-15,203,0
403443,21,-7,206,0
403454,24,-8,200,0
403465,26,-6,198,0
403476,26,-7,189,0
403487,24,-8,190,0
403498,23,-5,189,0
403509,23,0,185,0
403520,25,-3,182,0
403531,23,-11,176,0
403542,24,-13,174,0
403553,30,-13,179,0
403564,29,-3,184,0
403575,21,-8,182,0
403586,17,-4,183,0
403597,17,1,177,0
403608,14,1,173,0
403619,13,1,173,0
403630,10,4,177,0
403641,11,-1,172,0
403652,15,0,172,0
403663,16,3,175,0
403674,21,-2,171,0
403685,29,-4,163,0
403696,36,1,162,0
403707,34,0,165,0
403718,35,3,172,0
403729,46,10,180,0
403740,46,7,181,0
403751,46,1,178,0
403762,56,-1,170,0
403773,62,0,158,0
403784,59,-4,147,0
403795,60,1,140,0
403806,56,-5,142,0
403817,63,7,179,0
403828,68,-6,180,0
403839,64,14,167,0
403850,64,1,177,0
403861,65,11,178,0
403872,65,8,176,0
403883,67,13,188,0
403894,69,8,196,0
403905,66,15,209,0
403916,68,14,219,0
403927,67,11,221,0
403938,68,13,218,0
403949,69,13,210,0
403960,68,12,206,0
403971,65,12,205,0
403982,60,13,212,0
403993,55,11,214,0
404004,52,14,222,0
404015,47,14,229,0
404026,48,18,235,0
404037,48,16,238,0
404048,48,18,234,0
404059,47,22,232,0
404070,48,22,233,0
404081,48,23,236,0
404092,49,19,237,0
404103,47,17,231,0
404114,46,13,229,0
404125,50,14,227,0
404136,54,19,227,0
404147,59,18,229,0
404158,61,18,230,0
404169,62,16,230,0
404180,63,15,224,0
404191,60,15,229,0
404202,58,17,235,0
404213,59,15,237,0
404224,60,13,234,0
404235,60,14,233,0
404246,62,14,230,0
404257,63,14,228,0
404268,64,12,221,0
404279,68,14,219,0
404290,71,14,217,0
404301,71,14,216,0
404312,71,14,213,0
404323,69,14,211,0
404334,67,14,210,0
404345,65,13,206,0
404356,70,11,204,0
404367,72,7,201,0
404378,65,2,198,0
404389,61,9,196,0
404400,53,15,195,0
404411,50,11,191,0
404422,54,6,188,0
404433,53,3,191,0
404444,52,10,175,0
404455,59,11,155,0
404466,53,18,144,0
404477,46,9,144,0
404488,47,2,133,0
404499,42,8,114,0
404510,39,11,112,0
404521,34,12,122,0
404532,27,5,115,0
404543,27,5,111,0
404554,29,3,118,0
404565,31,7,123,0
404576,22,1,131,0
404587,12,-1,127,0
404598,12,-1,124,0
404609,9,-11,119,0
404620,12,-9,129,0
404631,17,-9,156,0
404642,32,-3,175,0
404653,42,-6,202,0
404664,47,-22,210,0
404675,47,-12,204,0
404686,34,-11,191,0
404697,20,-20,178,0
404708,20,-7,200,0
404720,20,-3,204,0
404731,13,-21,198,0
404742,26,-27,217,0
404753,26,-40,214,0
404764,40,-55,226,0
404775,72,-38,247,0
404786,87,-31,212,0
404797,86,-24,197,0
404808,74,-13,206,0
404819,66,-18,220,0
404830,68,-41,232,0
404841,45,-63,238,0
404852,48,-59,235,0
404863,27,-49,244,0
404874,19,-51,267,0
404885,19,-50,272,0
404896,32,-53,259,0
404907,35,-40,257,0
404918,45,-40,258,0
404929,60,-63,257,0
404940,57,-65,265,0
404951,57,-69,264,0
404962,35,-75,249,0
404973,-13,-68,233,0
404984,-16,-70,237,0
404995,39,-43,277,0
405006,34,-45,269,0
405017,28,-46,263,0
405028,8,-53,265,0
405039,-28,-42,273,0
405050,-31,-49,282,0
405061,-16,-58,294,0
405072,-27,-60,295,0
405083,-7,-71,296,0
405094,5,-62,296,0
405105,-1,-56,297,0
405116,-13,-57,312,0
405127,-23,-52,313,0
405138,-36,-50,321,0
405149,-55,-49,328,0
405160,-50,-60,336,0
405171,-29,-82,373,0
405182,-23,-90,399,0
405193,-24,-86,408,0
405204,-40,-83,408,0
405215,-50,-83,420,0
405226,-63,-81,423,0
405237,-67,-81,435,0
405248,-68,-83,436,0
405259,-66,-86,429,0
405270,-61,-96,417,0
405281,-56,-102,404,0
405292,-52,-98,390,0
405303,-46,-86,378,0
