timestamp,accX,accY,accZ,step
30211,-137,45,188,0
30222,-136,45,188,0
30233,-135,45,190,0
30243,-134,45,189,0
30253,-130,43,187,0
30264,-136,46,171,0
30275,-136,45,186,0
30286,-135,47,187,0
30297,-137,46,188,0
30308,-136,46,188,0
30319,-136,47,189,0
30330,-135,45,187,0
30341,-132,45,189,0
30351,-135,47,189,0
30362,-134,46,189,0
30373,-132,45,189,0
30384,-131,46,188,0
30395,-132,46,187,0
30406,-132,46,188,0
30417,-133,46,187,0
30428,-132,46,188,0
30439,-133,47,187,0
30450,-136,47,188,0
30461,-137,46,189,0
30472,-136,44,187,0
30483,-135,45,188,0
30494,-134,45,188,0
30505,-133,45,187,0
30516,-134,46,186,0
30527,-134,46,187,0
30538,-134,48,186,0
30549,-135,48,186,0
30560,-137,49,186,0
30571,-138,51,188,0
30582,-140,53,189,0
30593,-140,54,189,0
30604,-140,53,189,0
30615,-141,53,188,0
30626,-137,53,190,0
30637,-138,48,190,0
30648,-135,48,189,0
30659,-134,47,190,0
30670,-136,46,194,0
30681,-137,47,195,0
30692,-137,46,193,0
30703,-136,45,189,0
30714,-139,47,183,0
30725,-143,49,178,0
30736,-144,49,176,0
30747,-142,49,178,0
30758,-141,51,180,0
30769,-137,51,184,0
30780,-133,47,186,0
30791,-131,44,186,0
30802,-131,43,184,0
30813,-133,44,187,0
30824,-133,45,188,0
30835,-131,43,190,0
30846,-131,41,191,0
30857,-130,40,192,0
30868,-128,40,192,0
30879,-127,40,191,0
30890,-128,41,190,0
30901,-129,41,190,0
30912,-130,41,190,0
30923,-130,42,188,0
30934,-132,42,190,0
30945,-133,43,187,0
30956,-131,43,187,0
30967,-132,45,185,0
30978,-133,44,182,0
30990,-135,45,181,0
31001,-138,47,182,0
31012,-138,46,185,0
31023,-140,48,187,0
31034,-141,48,190,0
31045,-139,46,187,0
31056,-141,47,186,0
31067,-144,47,184,0
31078,-145,48,183,0
31089,-146,45,184,0
31100,-144,48,185,0
31111,-141,48,190,0
31122,-138,48,192,0
31133,-134,47,198,0
31144,-131,46,199,0
31155,-131,44,200,0
31166,-129,41,197,0
31177,-130,39,193,0
31188,-130,38,189,0
31199,-132,35,187,0
31210,-133,34,186,0
31221,-132,33,184,0
31232,-133,35,183,0
31243,-133,36,184,0
31254,-132,36,187,0
31265,-132,38,189,0
31276,-132,37,191,0
31287,-130,38,190,0
31298,-131,38,190,0
31309,-133,39,189,0
31320,-137,40,187,0
31331,-140,41,186,0
31342,-140,43,185,0
31353,-140,41,186,0
31364,-139,43,190,0
31375,-139,41,189,0
31386,-138,41,189,0
31397,-137,41,188,0
31408,-138,39,187,0
31419,-138,38,189,0
31430,-138,37,186,0
31441,-139,36,187,0
31452,-140,35,188,0
31463,-139,36,187,0
31474,-137,34,186,0
31485,-137,35,186,0
31496,-138,34,186,0
31507,-138,33,185,0
31518,-136,33,186,0
31529,-135,35,184,0
31540,-135,34,183,0
31551,-137,34,184,0
31562,-138,34,184,0
31573,-140,32,185,0
31584,-141,31,187,0
31595,-140,29,185,0
31606,-141,30,183,0
31617,-142,29,182,0
31628,-143,30,182,0
31639,-145,31,184,0
31650,-145,33,185,0
31661,-147,34,187,0
31672,-147,34,190,0
31683,-145,33,192,0
31694,-143,33,189,0
31705,-142,32,192,0
31716,-141,29,194,0
31727,-135,32,190,0
31738,-134,33,187,0
31749,-132,36,187,0
31760,-133,38,191,0
31771,-133,38,194,0
31782,-130,40,191,0
31793,-132,40,189,0
31804,-134,38,187,0
31815,-134,41,185,0
31826,-136,40,186,0
31837,-139,39,190,0
31848,-137,39,189,0
31859,-138,42,191,0
31870,-137,42,193,0
31881,-132,42,189,0
31892,-133,41,186,0
31903,-134,38,186,0
31914,-135,39,186,0
31925,-139,39,186,0
31936,-136,40,188,0
31947,-134,41,188,0
31958,-133,40,191,0
31969,-132,39,191,0
31980,-131,38,192,0
31991,-132,37,189,0
32002,-134,38,190,0
32013,-134,39,192,0
32024,-136,40,191,0
32035,-136,39,193,0
32046,-135,40,189,0
32057,-136,40,189,0
32069,-135,40,189,0
32080,-134,39,188,0
32091,-133,40,188,0
32102,-133,42,188,0
32113,-132,40,191,0
32124,-130,41,192,0
32135,-132,40,190,0
32146,-133,41,189,0
32157,-133,41,190,0
32168,-139,39,193,0
32179,-128,36,194,0
32190,-125,31,192,0
32201,-129,31,187,0
