timestamp,accX,accY,accZ,step
54598,21,-6,230,0
54608,21,-6,231,0
54619,23,-9,226,0
54630,23,0,235,0
54641,26,-6,229,0
54652,25,-3,232,0
54662,27,-3,235,0
54672,27,-3,235,0
54682,26,-7,230,0
54693,25,-8,228,0
54704,26,-7,227,0
54715,26,-5,229,0
54727,24,-5,232,0
54737,25,-2,233,0
54747,24,-5,232,0
54757,26,-5,231,0
54768,25,-5,231,0
54778,26,-5,232,0
54789,26,-3,231,0
54800,26,-3,231,0
54811,26,-6,230,0
54822,26,-5,231,0
54834,26,-4,231,0
54845,26,-4,231,0
54856,27,-6,232,0
54867,28,-6,231,0
54878,27,-4,231,0
54889,25,-5,230,0
54900,25,-6,231,0
54911,23,-6,232,0
54922,23,-7,230,0
54933,22,-6,231,0
54944,21,-7,231,0
54955,21,-9,231,0
54966,18,-9,231,0
54977,17,-9,229,0
54988,16,-7,230,0
54999,15,-6,230,0
55010,15,-4,230,0
55021,15,-4,232,0
55032,17,-7,234,0
55043,23,-9,234,0
55054,24,-9,230,0
55066,23,-8,226,0
55077,23,-7,227,0
55088,23,-6,227,0
55098,23,-5,230,0
55109,25,-5,233,0
55120,27,-7,234,0
55131,26,-8,235,0
55142,28,-8,232,0
55153,31,-9,231,0
55164,30,-9,228,0
55175,29,-8,225,0
55186,27,-5,223,0
55197,27,-4,226,0
55208,25,-5,235,0
55219,25,-6,235,0
55230,25,-8,235,0
55241,25,-9,233,0
55252,25,-8,229,0
55263,23,-4,228,0
55274,21,-3,229,0
55285,22,-2,231,0
55296,21,-2,231,0
55307,21,-3,233,0
55318,24,-5,233,0
55329,25,-6,231,0
55340,27,-7,231,0
55352,28,-4,227,0
55362,29,-4,228,0
55373,27,-3,231,0
55384,27,-4,231,0
55395,28,-5,234,0
55406,29,-6,233,0
55417,30,-7,232,0
55428,31,-8,232,0
55439,32,-7,230,0
55450,32,-7,228,0
55461,31,-6,229,0
55472,32,-6,230,0
55483,33,-6,231,0
55494,33,-8,231,0
55505,32,-7,229,0
55516,31,-7,230,0
55527,29,-7,230,0
55538,27,-7,231,0
55549,26,-7,230,0
55560,24,-7,231,0
55571,25,-5,231,0
55582,23,-7,233,0
55593,24,-7,230,0
55604,23,-6,229,0
55615,21,-5,231,0
55627,22,-6,231,0
55637,20,-5,231,0
55648,19,-7,230,0
55659,18,-7,231,0
55670,18,-6,231,0
55681,17,-5,231,0
55692,19,-7,230,0
55703,18,-5,231,0
55714,20,-5,231,0
55725,21,-6,231,0
55737,22,-5,229,0
55747,24,-6,230,0
55758,25,-7,231,0
55769,27,-8,229,0
