timestamp,accX,accY,accZ,step
546228,29,27,222,0
546239,25,23,209,0
546250,44,34,240,0
546261,34,34,241,0
546272,34,33,235,0
546283,35,32,227,0
546293,35,35,226,0
546303,37,38,229,0
546314,39,35,230,0
546325,40,38,231,0
546336,44,39,230,0
546347,46,42,230,0
546358,47,40,226,0
546369,45,37,225,0
546380,45,34,223,0
546391,45,39,223,0
546401,46,40,224,0
546412,46,43,224,0
546423,46,44,226,0
546434,46,46,227,0
546444,48,50,226,0
546454,50,52,223,0
546465,52,53,223,0
546476,52,55,220,0
546487,50,54,217,0
546498,51,57,215,0
546509,54,56,213,0
546520,55,57,215,0
546530,54,58,218,0
546541,57,62,219,0
546552,60,68,226,0
546563,56,72,238,0
546574,57,73,228,0
546585,50,72,220,0
546596,46,71,214,0
546607,47,75,211,0
546618,58,83,219,0
546629,57,77,230,0
546640,60,64,231,0
546651,61,47,231,0
546662,55,22,224,0
546673,52,7,218,0
546684,49,-11,215,0
546695,37,-20,225,0
546706,42,-18,245,0
546717,48,-10,263,0
546728,47,-3,281,0
546739,42,-7,283,0
546750,62,-19,294,0
546761,76,-13,290,0
546772,88,-12,280,0
546783,95,-14,260,0
546794,96,-17,248,0
546805,87,-22,244,0
546816,70,-28,236,0
546827,63,-30,232,0
546838,64,-32,223,0
546849,66,-35,212,0
546860,72,-37,206,0
546871,76,-36,201,0
546882,80,-37,200,0
546893,77,-33,196,0
546904,72,-32,192,0
546915,59,-18,190,0
546926,52,-15,192,0
546937,47,-17,200,0
546948,48,-23,208,0
546959,51,-25,213,0
546970,54,-26,216,0
546981,61,-31,217,0
546992,64,-33,220,0
547003,69,-35,224,0
547014,71,-33,228,0
547025,72,-34,228,0
547036,73,-39,227,0
547047,74,-38,223,0
547058,69,-41,222,0
547069,65,-39,223,0
547080,58,-39,228,0
547091,56,-37,230,0
547102,52,-35,238,0
547113,49,-34,241,0
547124,49,-29,244,0
547135,49,-23,244,0
547146,49,-20,241,0
547157,50,-18,239,0
547168,52,-21,231,0
547179,56,-26,221,0
547190,57,-28,214,0
547201,58,-29,208,0
547212,56,-31,207,0
547223,57,-34,208,0
547234,56,-33,211,0
547245,47,-28,217,0
547256,43,-26,218,0
547267,45,-25,221,0
547278,45,-21,220,0
547289,43,-19,216,0
547300,41,-18,213,0
547311,37,-21,211,0
547322,35,-21,215,0
547333,32,-24,218,0
547344,29,-30,223,0
547355,31,-32,228,0
547366,31,-31,232,0
547377,32,-28,233,0
547388,34,-27,236,0
547399,35,-27,235,0
547410,38,-26,231,0
547421,43,-26,229,0
547432,47,-26,228,0
547443,52,-27,224,0
547454,56,-29,222,0
547465,56,-28,222,0
547476,57,-27,223,0
547487,56,-27,225,0
547499,53,-28,222,0
547510,47,-25,221,0
547521,44,-26,221,0
547532,43,-24,224,0
547543,42,-24,227,0
547554,42,-22,229,0
547565,41,-23,222,0
547576,39,-21,220,0
547587,38,-20,216,0
547598,37,-19,215,0
547609,40,-22,219,0
547620,43,-24,223,0
547631,42,-26,226,0
547642,40,-29,227,0
547653,41,-28,229,0
547664,41,-23,229,0
547675,43,-23,230,0
547686,45,-20,233,0
547697,45,-21,231,0
547708,50,-20,231,0
547719,53,-19,231,0
547730,52,-26,226,0
547741,50,-24,224,0
547752,48,-24,222,0
547763,48,-25,224,0
547774,48,-24,228,0
547785,48,-21,230,0
547796,49,-20,232,0
547807,46,-19,233,0
547818,43,-16,231,0
547829,41,-17,231,0
547840,37,-22,231,0
547851,37,-24,229,0
547862,37,-23,229,0
547873,36,-22,226,0
547884,35,-23,228,0
547895,37,-24,229,0
547906,35,-22,229,0
547917,35,-21,230,0
547928,36,-24,232,0
547939,36,-25,232,0
547950,35,-24,229,0
547961,36,-23,226,0
547972,35,-23,226,0
547983,34,-22,226,0
547994,36,-22,227,0
548005,36,-24,227,0
548016,37,-26,227,0
548027,39,-24,226,0
548038,41,-22,227,0
548049,40,-22,227,0
548060,40,-20,227,0
548071,36,-22,228,0
548082,36,-21,227,0
548093,37,-23,230,0
548104,38,-23,231,0
548115,36,-24,231,0
548126,36,-20,232,0
548137,36,-18,231,0
548148,35,-17,231,0
548159,35,-18,231,0
548170,35,-20,229,0
548181,37,-23,228,0
548192,37,-21,228,0
548203,39,-22,226,0
548214,40,-22,226,0
548226,39,-22,226,0
548237,38,-21,226,0
548248,39,-23,228,0
548259,39,-22,229,0
548270,38,-22,231,0
548281,39,-21,231,0
548292,38,-22,230,0
548303,38,-22,228,0
548315,38,-22,229,0
548326,39,-22,230,0
548337,40,-22,227,0
548348,39,-24,227,0
548359,37,-23,227,0
548370,36,-22,227,0
548381,36,-23,228,0
548392,35,-24,228,0
548403,34,-23,227,0
548414,34,-23,227,0
548425,36,-22,227,0
548436,37,-24,227,0
548447,38,-22,227,0
548458,37,-22,227,0
548469,38,-22,226,0
548480,38,-21,225,0
548491,40,-20,226,0
548502,38,-19,228,0
548513,38,-19,230,0
548524,40,-21,232,0
548535,40,-23,232,0
548546,40,-22,228,0
548557,40,-23,226,0
548568,38,-24,225,0
548579,38,-22,224,0
548590,38,-23,226,0
548601,39,-23,227,0
548612,37,-22,226,0
548623,38,-22,226,0
548634,37,-19,228,0
548645,38,-19,228,0
548656,40,-18,228,0
548667,40,-17,227,0
548678,39,-19,229,0
548689,38,-19,228,0
548700,40,-23,228,0
548711,40,-23,229,0
548722,40,-20,228,0
548733,39,-20,228,0
548744,38,-18,228,0
548755,36,-20,228,0
548766,37,-19,229,0
548777,37,-17,228,0
548788,36,-18,230,0
548799,35,-18,231,0
548810,36,-17,229,0
548821,36,-16,229,0
548832,37,-16,229,0
548843,38,-15,230,0
548854,38,-17,229,0
548865,40,-16,230,0
548876,41,-15,230,0
548887,41,-13,230,0
548898,43,-13,231,0
548909,39,-16,230,0
548920,37,-17,229,0
548931,35,-19,229,0
548942,36,-14,230,0
548953,37,-14,232,0
548964,37,-13,233,0
548975,35,-15,234,0
548986,32,-14,231,0
548997,30,-9,229,0
549008,29,-9,228,0
549019,26,-10,226,0
549030,25,-13,228,0
549041,26,-15,230,0
549052,24,-12,229,0
549063,23,-12,231,0
549074,24,-14,234,0
549085,28,-12,238,0
549096,30,-13,240,0
549107,28,-16,238,0
549118,29,-15,235,0
549129,31,-16,234,0
549140,31,-14,230,0
549151,29,-15,229,0
549162,31,-19,229,0
549173,34,-26,239,0
549184,30,-27,246,0
549195,30,-33,228,0
549206,26,-39,224,0
549217,32,-44,225,0
549228,33,-45,226,0
549239,26,-48,239,0
549250,21,-38,256,0
549261,24,-25,269,0
549272,22,-14,263,0
549283,21,-15,258,0
549294,23,-17,249,0
549305,24,-14,238,0
549316,26,-18,228,0
549327,31,-21,220,0
549338,35,-20,217,0
549349,37,-20,211,0
549360,44,-20,207,0
549371,45,-19,202,0
549382,47,-20,196,0
549393,51,-16,187,0
549404,52,-25,180,0
549415,51,-26,176,0
549426,46,-24,175,0
549437,36,-25,179,0
549448,27,-22,184,0
549459,16,-17,195,0
549470,4,-17,204,0
549481,-4,-18,220,0
549492,-10,-17,234,0
549503,-9,-13,246,0
549514,-6,-9,253,0
549525,-2,-6,255,0
549536,-3,-12,254,0
549547,-3,-6,256,0
549558,-7,0,258,0
549569,-10,3,258,0
549580,-9,6,256,0
549591,-2,4,251,0
549602,5,1,240,0
549613,13,-1,234,0
549624,18,-6,232,0
549635,22,-9,230,0
549647,22,-10,229,0
549658,19,-13,226,0
549669,15,-11,223,0
549680,13,-8,217,0
549691,12,-9,217,0
549702,12,-9,215,0
549713,11,-8,218,0
549724,13,-4,221,0
549735,16,-4,222,0
549746,15,-1,223,0
549757,13,1,226,0
549768,11,5,227,0
549779,12,4,230,0
549790,12,4,234,0
549801,13,9,238,0
549812,10,10,241,0
549823,10,10,243,0
549834,8,8,246,0
549845,7,8,240,0
549856,7,10,234,0
549867,8,11,235,0
549878,8,11,234,0
549889,8,8,236,0
549900,10,10,234,0
549911,9,11,232,0
549922,12,14,232,0
549933,12,15,234,0
549944,14,14,234,0
549955,14,14,230,0
549966,14,13,229,0
549977,18,11,229,0
549988,19,9,231,0
549999,22,8,229,0
550010,18,4,227,0
550021,16,6,227,0
550032,13,5,228,0
550043,10,10,230,0
550054,9,9,229,0
550065,7,9,229,0
550076,6,11,228,0
550087,6,10,225,0
550098,3,4,233,0
550109,5,-1,232,0
550120,8,8,220,0
550131,2,12,217,0
550142,-1,15,216,0
550153,-5,13,221,0
550164,-6,11,220,0
550175,-14,12,208,0
550186,-19,11,211,0
550197,-22,11,214,0
550208,-21,8,216,0
550219,-18,7,219,0
550230,-15,9,225,0
550241,-15,9,234,0
550252,-2,6,248,0
550263,35,10,277,0
550274,74,24,310,0
550285,98,37,326,1
550296,107,45,339,0
550307,111,32,340,0
550318,122,7,330,0
550329,130,-3,368,0
550341,83,5,314,0
550352,53,1,252,0
550363,17,-11,203,0
550374,-9,-38,161,0
550385,-8,-41,133,0
550396,-5,-51,128,0
550407,1,-55,130,0
550418,9,-51,139,0
550429,17,-37,160,0
550440,28,-21,187,0
550451,43,-11,211,0
550462,60,-4,230,0
550473,74,-1,243,0
550484,84,-4,236,0
550495,80,-11,225,0
550506,76,-18,220,0
550517,70,-25,215,0
550528,63,-24,214,0
550539,58,-24,212,0
550550,57,-19,214,0
550561,56,-14,214,0
550572,58,-12,216,0
550583,53,-6,216,0
550594,43,-9,217,0
550605,33,-10,216,0
550616,30,-13,214,0
550627,31,-11,208,0
550638,28,-9,203,0
550649,21,2,205,0
550660,24,2,211,0
550672,27,4,212,0
550683,28,6,215,0
550694,33,7,216,0
550705,29,10,224,0
550716,27,10,226,0
550727,23,8,224,0
550738,25,9,224,0
550749,24,11,225,0
550760,23,11,225,0
