timestamp,accX,accY,accZ,step
186519,3,50,217,0
186530,8,49,214,0
186541,10,52,221,0
186552,9,56,225,0
186562,10,56,221,0
186573,13,61,229,0
186584,10,61,225,0
186595,10,61,228,0
186606,12,58,226,0
186617,11,58,226,0
186628,13,56,225,0
186638,13,55,220,0
186649,13,58,228,0
186659,14,57,229,0
186670,15,54,223,0
186681,15,55,223,0
186692,16,55,228,0
186703,18,53,221,0
186714,23,53,232,0
186725,12,61,234,0
186735,11,48,220,0
186745,11,48,220,0
186755,11,56,224,0
186765,10,59,226,0
186776,9,57,227,0
186786,7,56,228,0
186797,5,58,231,0
186808,5,57,230,0
186819,6,54,229,0
186830,8,54,227,0
186840,10,53,225,0
186851,15,54,225,0
186862,16,54,225,0
186873,20,53,228,0
186884,19,51,226,0
186895,20,49,226,0
186906,21,49,226,0
186917,21,48,229,0
186928,22,47,229,0
186939,22,47,230,0
186950,25,46,228,0
186961,26,49,224,0
186972,24,51,225,0
186983,24,52,226,0
186994,22,51,229,0
187005,22,51,232,0
187016,20,49,233,0
187027,17,48,233,0
187038,14,48,233,0
187049,10,48,231,0
187060,9,45,231,0
187071,10,46,229,0
187082,11,50,228,0
187093,10,51,227,0
187104,8,51,227,0
187115,6,49,228,0
187126,6,47,226,0
187137,5,49,225,0
187148,7,49,223,0
187159,7,52,223,0
187170,6,53,225,0
187181,7,52,226,0
187192,6,51,227,0
187203,6,49,228,0
187214,6,47,227,0
187225,8,49,224,0
187236,7,49,224,0
187247,8,46,220,0
187258,8,54,222,0
187269,8,60,234,0
187280,12,48,238,0
187291,12,49,232,0
187302,14,54,226,0
187313,15,54,218,0
187325,12,53,219,0
187336,12,49,221,0
187347,12,53,219,0
187358,17,54,222,0
187369,16,54,225,0
187380,20,50,224,0
187391,22,52,219,0
187402,25,48,222,0
187413,26,55,224,0
187424,27,55,224,0
187435,25,52,223,0
187446,22,52,221,0
187457,22,54,223,0
187468,23,54,222,0
187479,25,56,223,0
187490,25,57,224,0
187501,26,56,228,0
187512,26,56,228,0
187523,28,55,231,0
187534,32,55,233,0
187545,36,52,234,0
187556,33,55,231,0
187567,32,56,227,0
187578,26,58,221,0
187589,22,61,222,0
187600,16,64,221,0
187611,11,62,218,0
187622,7,63,219,0
187633,4,62,223,0
187644,3,64,226,0
187655,4,66,224,0
187666,5,64,222,0
187677,8,61,225,0
187688,11,63,230,0
187699,16,68,229,0
187710,20,70,226,0
187721,22,69,225,0
187732,30,69,238,0
187743,33,71,240,0
187754,32,72,233,0
187765,31,65,229,0
187776,27,64,227,0
187787,23,63,224,0
187798,16,61,223,0
187809,9,61,221,0
187820,4,59,222,0
187831,0,56,223,0
187842,0,56,222,0
187853,0,58,218,0
187864,1,59,216,0
187875,1,62,211,0
187886,1,62,214,0
187897,1,65,217,0
187908,-1,64,217,0
187919,-1,62,216,0
187930,0,60,216,0
187941,2,62,218,0
187952,7,64,222,0
187963,11,65,224,0
187974,15,65,225,0
187985,17,68,227,0
187996,21,65,226,0
188007,25,62,225,0
188018,29,61,228,0
188029,29,61,227,0
188040,22,65,227,0
188051,17,67,229,0
188062,15,67,232,0
188073,10,70,234,0
188084,8,71,237,0
188095,5,72,235,0
188106,5,70,231,0
188117,4,68,227,0
188128,3,66,223,0
188139,3,65,218,0
188150,0,67,217,0
188161,1,67,219,0
188172,1,70,219,0
188183,1,71,219,0
188194,-2,73,222,0
188205,-3,71,219,0
188216,-5,71,219,0
188227,-3,70,218,0
188238,-4,69,218,0
188249,-1,70,220,0
188260,-1,73,222,0
188271,0,75,222,0
188282,1,73,223,0
188293,2,73,221,0
188304,1,72,220,0
188315,-3,72,222,0
188326,-6,74,219,0
188337,-8,76,220,0
188348,-7,74,219,0
188359,-9,70,219,0
188370,-10,71,219,0
188381,-11,72,219,0
188392,-11,75,221,0
188403,-13,77,222,0
188414,-10,78,222,0
188425,-9,79,223,0
188436,-7,80,224,0
188447,-3,81,223,0
188458,-5,85,224,0
188469,-5,82,224,0
188480,-9,84,225,0
188491,-12,84,225,0
188503,-19,86,223,0
188514,-20,87,223,0
188525,-22,89,221,0
188536,-23,86,219,0
188547,-25,84,218,0
188558,-24,79,217,0
188569,-24,78,216,0
188580,-26,78,217,0
188591,-27,79,215,0
188602,-28,81,210,0
188613,-30,82,209,0
188624,-35,85,206,0
188635,-41,86,206,0
188646,-52,91,210,0
188657,-51,89,209,0
188668,-34,90,200,1
188679,-28,97,204,0
188690,-32,97,238,0
188701,-23,86,263,0
188712,-25,72,264,0
188723,-40,65,282,0
188734,-37,64,306,0
188745,-27,63,314,0
188756,0,66,306,0
188767,40,75,303,0
188778,84,82,298,0
188790,129,93,256,0
188801,137,83,226,0
188812,139,78,200,0
188823,134,67,188,0
188834,126,40,186,0
188845,118,25,191,0
188856,95,15,192,0
188867,64,23,208,0
188878,41,41,220,0
188889,17,64,233,0
188900,-2,79,237,0
188911,-14,90,242,0
188922,-13,97,247,0
188933,-5,97,253,0
188944,9,76,236,0
188955,5,72,227,0
188966,3,68,217,0
188977,3,64,208,0
188988,0,62,206,0
188999,0,62,213,0
189010,3,56,208,0
189021,11,51,200,0
189032,20,51,192,0
189043,28,52,189,0
189054,36,55,190,0
189065,41,58,191,0
189076,40,58,192,0
189087,30,57,195,0
189098,21,51,202,0
189109,6,47,192,0
189120,-5,47,184,0
189131,-14,44,179,0
189142,-23,43,181,0
189153,-30,47,187,0
189164,-36,47,193,0
189175,-40,44,195,0
189186,-41,48,192,0
189197,-42,57,192,0
189208,-46,62,192,0
189219,-48,64,196,0
189230,-49,61,199,0
189241,-52,59,203,0
189252,-52,54,211,0
189263,-54,62,226,0
189274,-54,62,236,0
189285,-43,64,238,0
189296,-48,86,233,0
189307,-47,71,242,0
189319,-36,53,246,0
189330,-31,47,248,1
