timestamp,accX,accY,accZ,step
432844,19,128,195,0
432855,18,128,196,0
432866,18,128,198,0
432876,18,128,196,0
432887,16,133,201,0
432897,16,131,200,0
432907,17,132,202,0
432918,19,131,197,0
432929,19,130,197,0
432940,20,130,197,0
432951,19,129,197,0
432962,18,129,197,0
432973,19,129,197,0
432984,18,130,199,0
432994,17,128,197,0
433004,17,128,197,0
433015,17,128,198,0
433026,18,128,198,0
433037,17,129,198,0
433047,20,128,194,0
433058,19,128,195,0
433069,17,129,197,0
433079,16,129,197,0
433089,17,128,197,0
433099,17,130,200,0
433110,17,132,201,0
433121,19,129,200,0
433132,19,130,202,0
433144,20,129,201,0
433155,20,126,198,0
433166,16,127,198,0
433176,19,128,199,0
433187,17,129,197,0
433197,16,127,199,0
433207,18,129,200,0
433219,16,128,200,0
433230,20,128,200,0
433241,22,127,198,0
433252,22,128,198,0
433263,22,127,199,0
433274,20,126,196,0
433285,20,127,197,0
433296,16,127,200,0
433307,17,126,198,0
433318,16,130,200,0
433329,20,129,200,0
433340,20,129,199,0
433351,19,128,200,0
433362,21,129,200,0
433373,22,126,197,0
433384,19,127,197,0
433395,15,128,198,0
433406,16,127,199,0
433417,17,127,199,0
433428,18,127,202,0
433439,16,126,199,0
433450,17,127,197,0
433461,17,127,198,0
433472,18,127,199,0
433483,18,128,201,0
433494,18,127,201,0
433505,17,128,201,0
433516,20,126,199,0
433527,19,127,199,0
433538,21,127,197,0
433550,20,127,199,0
433560,19,127,200,0
433571,16,121,198,0
433582,18,124,201,0
433593,18,125,201,0
433604,18,125,200,0
433615,17,125,199,0
433626,16,127,202,0
433637,17,123,201,0
433649,15,123,201,0
433659,16,124,202,0
433670,12,123,198,0
433681,14,124,202,0
433692,14,124,200,0
433703,14,125,201,0
433714,16,125,200,0
433725,15,122,199,0
433736,15,123,200,0
433747,15,123,201,0
433758,16,125,203,0
433770,16,124,200,0
433781,18,124,204,0
433792,19,124,204,0
433803,17,123,206,0
433814,15,122,203,0
433825,17,122,200,0
433836,18,123,200,0
433847,20,122,200,0
433858,21,123,199,0
433869,21,122,201,0
433880,21,123,202,0
433891,22,123,201,0
433902,21,125,204,0
433913,20,125,203,0
433924,20,124,202,0
433935,19,123,203,0
433946,19,122,202,0
433957,19,121,203,0
433968,18,123,202,0
433979,18,123,202,0
433990,18,121,202,0
434001,17,122,203,0
434012,17,121,203,0
434023,16,122,203,0
434034,15,121,203,0
434045,15,120,203,0
434057,16,119,204,0
434067,16,121,204,0
434078,17,121,202,0
434089,17,121,204,0
434100,18,120,203,0
434111,19,121,204,0
434122,18,120,204,0
434133,20,121,203,0
434144,20,121,202,0
434155,20,120,201,0
434166,19,120,202,0
434177,20,119,202,0
434188,21,121,203,0
434199,21,120,203,0
434210,21,121,202,0
434221,22,122,203,0
434232,23,122,201,0
434243,23,121,202,0
434254,23,120,203,0
434265,23,121,203,0
434276,23,120,202,0
434287,23,120,202,0
434298,22,122,202,0
434309,22,122,201,0
434320,23,123,200,0
434331,23,123,199,0
434342,23,124,200,0
434353,26,123,201,0
434364,25,122,201,0
434375,25,122,204,0
434386,25,122,201,0
434397,24,122,201,0
434408,24,123,202,0
434419,22,124,202,0
434430,23,124,200,0
434441,21,125,200,0
434452,22,126,201,0
434463,23,125,200,0
434474,21,126,200,0
434485,20,124,197,0
434496,19,125,198,0
434507,17,125,198,0
434518,16,127,200,0
434529,16,128,200,0
434540,18,130,204,0
434551,15,127,203,0
434562,17,127,201,0
434573,17,128,198,0
434584,17,127,196,0
434595,13,126,196,0
434606,11,125,197,0
434617,14,123,202,0
434628,11,126,201,0
434639,10,127,200,0
434650,9,124,197,0
434661,10,128,201,0
434672,10,128,200,0
434683,9,129,200,0
434694,10,129,199,0
434705,11,130,198,0
434716,14,130,200,0
434727,16,130,200,0
434738,16,130,198,0
434749,17,129,198,0
434760,18,129,197,0
434771,17,129,197,0
434782,17,130,196,0
434793,14,128,196,0
