timestamp,accX,accY,accZ,step
1198682,16,1,229,0
1198693,12,4,235,0
1198704,13,3,233,0
1198715,14,5,237,0
1198725,16,7,235,0
1198736,18,0,228,0
1198747,21,0,227,0
1198758,19,3,229,0
1198769,20,4,232,0
1198779,18,-2,230,0
1198791,17,4,229,0
1198801,14,5,232,0
1198812,16,6,234,0
1198822,13,5,230,0
1198833,15,3,229,0
1198844,14,3,225,0
1198854,16,7,238,0
1198865,13,5,234,0
1198875,13,3,229,0
1198885,14,4,228,0
1198896,16,6,230,0
1198907,18,4,231,0
1198919,19,2,228,0
1198929,20,2,231,0
1198940,21,0,230,0
1198951,22,0,229,0
1198962,21,1,228,0
1198973,21,1,228,0
1198984,20,1,230,0
1198995,17,1,231,0
1199006,16,2,231,0
1199017,16,1,232,0
1199028,16,1,231,0
1199039,16,1,231,0
1199051,18,1,231,0
1199061,16,0,228,0
1199072,17,1,229,0
1199083,18,2,228,0
1199094,19,2,230,0
1199105,20,1,230,0
1199116,19,1,230,0
1199128,18,2,230,0
1199138,20,1,230,0
1199149,20,1,232,0
1199160,17,2,230,0
1199171,17,0,231,0
1199183,18,1,231,0
1199193,18,1,232,0
1199204,19,2,233,0
1199215,20,2,232,0
1199226,20,1,232,0
1199237,21,1,230,0
1199248,22,1,229,0
1199259,24,1,228,0
1199270,25,0,226,0
1199281,24,0,227,0
1199293,24,0,228,0
1199304,25,1,227,0
1199315,24,0,228,0
1199326,24,1,231,0
1199337,23,1,232,0
1199348,22,2,233,0
1199359,22,3,233,0
1199370,22,2,231,0
1199381,23,1,234,0
1199393,23,2,230,0
1199403,24,2,231,0
1199414,24,1,229,0
1199425,23,2,229,0
1199436,24,1,227,0
1199447,24,0,227,0
1199458,24,0,227,0
1199469,25,0,228,0
1199480,26,1,229,0
1199492,27,1,228,0
1199503,27,1,231,0
1199513,28,1,230,0
1199524,27,1,231,0
1199535,26,1,231,0
1199546,27,2,230,0
1199557,24,2,231,0
1199568,24,2,231,0
1199579,25,1,232,0
1199591,23,2,231,0
1199601,22,3,232,0
1199612,21,3,231,0
1199623,20,3,230,0
1199634,19,3,230,0
1199645,18,2,229,0
1199656,17,2,230,0
1199667,17,1,232,0
1199678,18,1,231,0
1199689,18,3,231,0
1199700,20,3,230,0
1199711,21,2,232,0
1199722,24,2,232,0
1199733,25,2,230,0
1199744,28,1,229,0
1199755,29,2,229,0
1199766,30,1,228,0
1199778,32,1,230,0
1199788,33,1,228,0
1199799,31,0,228,0
1199810,32,0,228,0
1199821,32,0,227,0
1199832,31,1,227,0
1199843,30,1,229,0
1199854,30,1,229,0
1199865,29,1,229,0
1199876,27,1,230,0
1199887,26,1,229,0
1199898,24,2,229,0
1199909,23,2,229,0
1199920,22,1,230,0
1199931,21,2,230,0
1199942,20,2,231,0
1199953,20,2,230,0
1199964,20,0,229,0
1199976,20,1,230,0
1199986,20,3,231,0
1199997,21,0,230,0
1200008,22,1,229,0
1200019,22,2,230,0
1200030,23,2,230,0
1200041,22,2,229,0
1200052,22,2,230,0
1200063,24,2,232,0
1200075,22,3,231,0
1200085,22,2,232,0
1200096,22,2,231,0
1200107,21,2,231,0
1200119,21,2,231,0
1200129,22,2,230,0
1200140,21,2,229,0
1200151,21,2,228,0
1200162,22,2,229,0
1200173,23,2,229,0
1200185,24,2,231,0
1200195,25,2,230,0
1200207,24,2,231,0
1200217,24,2,229,0
1200228,24,1,230,0
1200239,22,1,229,0
1200250,19,2,228,0
1200261,21,2,230,0
1200272,20,2,231,0
1200283,19,2,233,0
1200294,20,2,233,0
1200305,21,2,232,0
1200316,20,3,231,0
1200327,20,1,229,0
1200338,18,1,229,0
1200350,19,1,229,0
1200361,17,2,229,0
1200372,17,2,228,0
1200383,16,2,230,0
1200394,19,4,234,0
1200405,19,2,233,0
1200416,20,3,233,0
1200427,20,2,230,0
1200438,19,2,231,0
1200449,20,2,229,0
1200460,19,1,228,0
1200471,19,1,227,0
1200482,19,1,226,0
1200493,18,1,229,0
1200504,18,2,229,0
1200516,18,1,232,0
1200527,20,2,235,0
1200538,21,3,237,0
1200549,22,2,234,0
1200560,23,1,233,0
1200571,23,1,231,0
1200582,22,1,228,0
1200594,22,1,227,0
1200604,21,1,227,0
1200615,23,0,226,0
1200626,22,0,226,0
1200637,22,0,227,0
1200648,21,0,227,0
1200659,21,0,228,0
1200670,19,0,230,0
1200682,21,-1,231,0
1200693,21,-1,233,0
1200704,19,0,228,0
1200715,17,-3,227,0
1200726,15,-4,224,0
1200737,14,-7,224,0
1200748,12,-5,222,0
1200759,12,-4,223,0
1200770,12,-1,228,0
1200781,12,1,233,0
1200793,14,3,239,0
1200803,16,6,242,0
1200814,15,7,245,0
1200825,16,6,245,0
1200836,16,3,242,0
1200847,17,1,239,0
1200858,17,0,236,0
1200869,16,-2,227,0
1200880,17,-3,225,0
1200892,15,-3,220,0
1200903,14,-2,219,0
1200913,11,-2,218,0
1200924,11,0,218,0
1200936,10,1,220,0
1200946,9,1,225,0
1200957,13,1,231,0
1200968,16,0,235,0
1200979,19,0,237,0
1200991,22,-1,237,0
1201001,24,-3,236,0
1201012,26,-3,237,0
1201023,27,-3,239,0
1201034,27,-9,239,0
