timestamp,accX,accY,accZ,step
469385,28,-23,226,0
469395,26,-22,228,0
469406,29,-22,230,0
469417,28,-21,229,0
469428,28,-20,230,0
469439,27,-20,230,0
469450,27,-18,231,0
469460,27,-19,230,0
469471,25,-19,229,0
469482,24,-19,228,0
469492,24,-18,230,0
469503,25,-19,232,0
469514,27,-17,229,0
469525,29,-20,230,0
469535,29,-17,231,0
469546,25,-17,230,0
469557,28,-19,229,0
469568,31,-20,228,0
469578,32,-18,229,0
469589,31,-18,230,0
469599,32,-17,230,0
469610,29,-18,229,0
469622,28,-20,225,0
469633,26,-20,225,0
469644,27,-20,229,0
469655,25,-18,230,0
469666,26,-18,231,0
469678,28,-18,233,0
469688,25,-19,233,0
469699,25,-22,231,0
469710,24,-22,230,0
469721,24,-23,229,0
469732,22,-23,228,0
469743,22,-23,227,0
469754,23,-21,228,0
469765,24,-20,229,0
469776,23,-21,230,0
469787,23,-22,233,0
469798,21,-24,231,0
469809,18,-23,228,0
469820,15,-23,228,0
469831,15,-25,229,0
469842,16,-26,231,0
469853,15,-24,231,0
469864,15,-21,233,0
469875,15,-23,232,0
469886,11,-24,233,0
469897,10,-23,231,0
469908,7,-24,229,0
469919,5,-24,228,0
469930,2,-22,229,0
469941,1,-21,233,0
469953,1,-20,234,0
469963,2,-20,234,0
469974,6,-21,233,0
469985,7,-21,233,0
469996,5,-21,227,0
470007,2,-18,225,0
470018,3,-17,224,0
470029,2,-17,227,0
470040,3,-16,229,0
470051,2,-17,233,0
470062,5,-17,235,0
470073,8,-19,234,0
470084,10,-18,233,0
470095,12,-19,232,0
470106,13,-20,225,0
470117,11,-20,223,0
470128,11,-20,224,0
470139,13,-20,226,0
470150,17,-19,228,0
470161,20,-18,230,0
470173,23,-20,232,0
470183,27,-20,230,0
470194,28,-21,230,0
470205,29,-26,227,0
470216,28,-26,226,0
470228,27,-22,222,0
470238,28,-24,226,0
470249,30,-27,226,0
470260,29,-29,226,0
470271,33,-22,225,0
470282,33,-24,229,0
470293,33,-26,229,0
470304,35,-25,227,0
470315,40,-22,224,0
470326,45,-22,224,0
470337,48,-24,225,0
470348,50,-24,223,0
470359,52,-16,219,0
470370,50,-17,222,0
470381,46,-25,226,0
470392,47,-22,224,0
470403,46,-21,224,0
470414,40,-26,226,0
470425,39,-27,226,0
470436,36,-28,221,0
470447,34,-23,222,0
470458,33,-19,223,0
470469,30,-14,224,0
470480,33,-12,226,0
470492,35,-13,226,0
470502,34,-12,226,0
470513,36,-7,226,0
470525,33,-4,228,0
470535,32,-2,231,0
470546,30,-2,229,0
470557,26,-3,232,0
470568,23,-4,229,0
470579,20,-3,230,0
470591,22,-1,231,0
470601,20,1,230,0
470612,16,3,228,0
470623,11,1,225,0
470634,7,2,226,0
470645,4,5,230,0
470656,1,4,233,0
470667,0,1,231,0
470678,0,2,234,0
470689,-1,1,232,0
470700,-2,4,231,0
470711,-2,4,231,0
470722,0,8,230,0
470733,-1,13,230,0
470744,-3,11,231,0
470755,0,7,229,0
470766,-2,3,228,0
470777,-2,3,227,0
470788,-1,3,224,0
470799,0,4,225,0
470810,0,8,228,0
470821,0,10,229,0
470832,-1,10,233,0
470843,-2,10,230,0
470854,-1,12,234,0
470865,0,15,235,0
470876,0,15,232,0
470887,1,14,231,0
470898,1,14,231,0
470909,3,13,228,0
470920,5,12,227,0
