timestamp,accX,accY,accZ,step
112438,26,-20,226,0
112448,27,-19,227,0
112459,27,-19,227,0
112470,28,-16,228,0
112481,28,-19,229,0
112492,24,-16,237,0
112503,25,-18,234,0
112514,26,-20,231,0
112525,25,-21,226,0
112536,24,-19,225,0
112547,25,-19,227,0
112558,26,-19,229,0
112570,26,-18,229,0
112580,27,-19,225,0
112592,27,-19,224,0
112602,28,-20,223,0
112613,28,-20,225,0
112624,28,-19,226,0
112635,29,-19,227,0
112646,27,-19,228,0
112657,27,-18,229,0
112668,28,-20,231,0
112679,28,-20,232,0
112691,27,-20,233,0
112702,29,-20,230,0
112712,29,-20,231,0
112723,29,-20,228,0
112734,30,-21,228,0
112745,29,-23,228,0
112756,26,-22,225,0
112767,24,-19,222,0
112778,21,-18,221,0
112790,21,-18,226,0
112800,20,-16,229,0
112811,22,-14,234,0
112822,22,-14,236,0
112833,25,-15,238,0
112844,25,-16,234,0
112855,24,-16,230,0
112866,23,-17,226,0
112877,22,-16,225,0
112888,21,-16,225,0
112899,19,-15,228,0
112911,18,-15,228,0
112921,18,-15,228,0
112932,20,-16,228,0
112944,20,-16,228,0
112954,21,-15,228,0
112965,21,-14,227,0
112977,21,-13,229,0
112987,22,-13,230,0
112998,21,-15,232,0
113009,22,-15,232,0
113020,23,-17,232,0
113031,22,-17,230,0
113042,24,-16,227,0
113053,26,-16,226,0
113064,25,-16,227,0
113075,26,-16,229,0
113086,28,-15,230,0
113097,25,-16,233,0
113108,24,-16,233,0
113119,22,-15,231,0
113130,21,-14,228,0
113141,21,-14,229,0
113152,22,-14,230,0
113163,23,-15,233,0
113174,25,-15,232,0
113185,26,-16,232,0
113197,25,-16,229,0
113207,27,-16,228,0
113218,25,-18,227,0
113229,27,-15,227,0
113240,29,-15,228,0
113252,30,-16,228,0
113262,31,-15,229,0
113273,30,-15,229,0
113284,30,-15,229,0
113295,30,-15,228,0
113306,29,-14,229,0
113317,27,-15,230,0
113328,27,-16,231,0
113339,27,-16,232,0
113350,26,-15,231,0
113361,26,-16,230,0
113372,25,-12,231,0
113383,24,-12,230,0
113394,23,-13,229,0
113405,22,-12,231,0
113416,22,-12,232,0
113427,22,-13,231,0
113438,24,-13,230,0
113449,25,-14,231,0
113460,26,-14,230,0
113471,25,-11,230,0
113482,24,-13,229,0
113493,23,-12,229,0
113504,22,-11,230,0
113515,22,-11,231,0
113526,22,-13,233,0
113537,21,-13,232,0
113548,22,-13,233,0
113559,21,-12,230,0
113570,22,-13,230,0
113581,22,-14,228,0
113592,20,-13,228,0
113603,20,-13,228,0
113614,19,-13,230,0
113625,20,-13,230,0
113636,20,-12,231,0
113647,25,-14,231,0
113658,24,-12,229,0
113669,25,-11,229,0
113680,25,-13,229,0
113692,25,-12,229,0
113702,24,-12,230,0
113713,25,-13,230,0
113724,24,-12,230,0
113735,24,-13,230,0
113746,24,-13,230,0
113757,24,-13,231,0
113768,24,-13,230,0
113779,24,-13,229,0
113791,25,-13,231,0
113801,26,-12,229,0
113813,27,-14,230,0
113823,26,-13,229,0
113835,28,-13,232,0
113845,27,-12,229,0
113856,26,-12,230,0
113867,25,-13,231,0
113878,26,-13,230,0
